id,user,uid,version,changeset,timestamp
659616058,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:05Z
659616059,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:05Z
659616060,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:05Z
659616061,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:05Z
659616062,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:05Z
659616065,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:06Z
659616066,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:15Z
659616069,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:06Z
659616070,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:06Z
659616071,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:06Z
659616073,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:07Z
659616074,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:07Z
659616075,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:07Z
659616076,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:07Z
659616078,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:07Z
659616079,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:08Z
659616080,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:08Z
659616081,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:08Z
659616083,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:08Z
659616084,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:08Z
659616085,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:15Z
659616086,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:08Z
659616090,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:09Z
659616096,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:09Z
659616100,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:09Z
659616102,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:09Z
659616106,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:09Z
659616109,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:09Z
659616113,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:09Z
659616117,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:10Z
659616121,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:10Z
659616125,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:10Z
659616126,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:15Z
659616127,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:10Z
659616128,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:10Z
659616129,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:11Z
659616130,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:11Z
659616131,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:11Z
659616132,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:11Z
659616133,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:11Z
659616135,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:12Z
659616136,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:12Z
659616138,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:12Z
659616139,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:12Z
659616141,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:12Z
659616142,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:12Z
659616143,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:13Z
659616144,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:13Z
659616145,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:13Z
659616147,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:13Z
659616149,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:16Z
659616150,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:16Z
659616151,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:16Z
659616152,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:16Z
659616153,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:16Z
659616154,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:16Z
659616155,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:16Z
659616156,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:17Z
659616157,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:17Z
659616158,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:17Z
659616159,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:17Z
659616160,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:17Z
659616162,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:18Z
659616163,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:18Z
659616164,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:18Z
659616165,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:18Z
659616166,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:18Z
659616169,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:15Z
659616170,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:18Z
659616171,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:19Z
659616172,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:19Z
659616173,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:19Z
659616175,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:16Z
659616176,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:19Z
659616177,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:19Z
659616178,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:20Z
659616179,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:20Z
659616180,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:20Z
659616181,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:20Z
659616182,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:20Z
659616183,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:20Z
659616184,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:20Z
659616185,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:20Z
659616186,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:20Z
659616187,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:21Z
659616189,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:21Z
659616190,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:21Z
659616191,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:21Z
659616192,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:21Z
659616194,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:21Z
659616196,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:21Z
659616198,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:22Z
659616200,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:22Z
659616201,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:16Z
659616202,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:16Z
659616203,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:22Z
659616205,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:22Z
659616206,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:23Z
659616207,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:23Z
659616208,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:23Z
659616209,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:23Z
659616210,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:16Z
659616212,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:23Z
659616213,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:23Z
659616216,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:24Z
659616217,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:24Z
659616218,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:24Z
659616219,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:24Z
659616220,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:24Z
659616222,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:25Z
659616224,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:25Z
659616225,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:25Z
659616227,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:25Z
659616228,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:26Z
659616229,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:26Z
659616230,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:26Z
659616233,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:26Z
659616234,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:26Z
659616235,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:27Z
659616236,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:27Z
659616237,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:27Z
659616239,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:27Z
659616241,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:27Z
659616243,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:28Z
659616246,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:28Z
659616247,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:16Z
659616248,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:28Z
659616249,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:28Z
659616250,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:29Z
659616255,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:30Z
659616256,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:30Z
659616257,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:30Z
659616258,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:30Z
659616259,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:30Z
659616260,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:30Z
659616261,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:30Z
659616264,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:16Z
659616265,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:31Z
659616266,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:31Z
659616267,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:31Z
659616270,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:31Z
659616271,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:32Z
659616272,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:32Z
659616273,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:32Z
659616277,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:32Z
659616278,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:33Z
659616280,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:33Z
659616281,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:33Z
659616282,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:33Z
659616283,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:33Z
659616284,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:34Z
659616285,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:34Z
659616286,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:34Z
659616287,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:34Z
659616288,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:34Z
659616289,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:34Z
659616290,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:34Z
659616291,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:34Z
659616292,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:35Z
659616293,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:35Z
659616294,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:35Z
659616296,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:35Z
659616297,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:35Z
659616300,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:36Z
659616302,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:36Z
659616303,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:36Z
659616305,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:36Z
659616306,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:36Z
659616307,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:16Z
659616308,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:37Z
659616309,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:37Z
659616310,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:37Z
659616312,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:37Z
659616313,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:37Z
659616314,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:38Z
659616315,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:38Z
659616318,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:38Z
659616319,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:38Z
659616321,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:39Z
659616322,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:39Z
659616324,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:39Z
659616326,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:39Z
659616327,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:39Z
659616329,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:39Z
659616330,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:40Z
659616332,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:40Z
659616333,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:40Z
659616336,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:40Z
659616340,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:40Z
659616342,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:40Z
659616344,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:40Z
659616348,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:41Z
659616357,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:41Z
659616359,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:41Z
659616361,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:41Z
659616365,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:41Z
659616369,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:41Z
659616373,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:41Z
659616376,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:42Z
659616381,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:43Z
659616382,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:43Z
659616384,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:43Z
659616385,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:45Z
659616389,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:46Z
659616391,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:46Z
659616392,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:46Z
659616394,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:46Z
659616396,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:47Z
659616398,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:47Z
659616399,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:47Z
659616400,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:47Z
659616401,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:47Z
659616402,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:48Z
659616410,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:49Z
659616411,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:49Z
659616412,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:49Z
659616413,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:49Z
659616414,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:49Z
659616415,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:49Z
659616417,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:50Z
659616419,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:50Z
659616420,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:50Z
659616421,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:50Z
659616424,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:50Z
659616425,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:51Z
659616428,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:51Z
659616430,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:51Z
659616431,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:52Z
659616432,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:52Z
659616433,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:52Z
659616434,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:52Z
659616436,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:52Z
659616438,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:53Z
659616441,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:53Z
659616442,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:53Z
659616443,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:53Z
659616444,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:53Z
659616445,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:53Z
659616446,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:54Z
659616447,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:54Z
659616448,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:54Z
659616449,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:54Z
659616450,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:54Z
659616451,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:54Z
659616452,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:54Z
659616453,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:54Z
659616454,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:55Z
659616455,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:55Z
659616456,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:55Z
659616457,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:55Z
659616458,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:55Z
659616459,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:55Z
659616460,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:55Z
659616461,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:56Z
659616462,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:56Z
659616463,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:56Z
659616464,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:56Z
659616466,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:56Z
659616467,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:56Z
659616468,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:56Z
659616471,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:57Z
659616472,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:16Z
659616473,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:57Z
659616474,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:57Z
659616476,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:57Z
659616477,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:58Z
659616478,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:58Z
659616480,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:58Z
659616481,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:58Z
659616482,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:58Z
659616484,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:58Z
659616486,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:59Z
659616487,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:59Z
659616488,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:59Z
659616489,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:59Z
659616490,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:59Z
659616491,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:04:59Z
659616494,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:00Z
659616495,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:00Z
659616496,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:00Z
659616499,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:00Z
659616501,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:00Z
659616502,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:01Z
659616503,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:01Z
659616504,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:01Z
659616505,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:01Z
659616506,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:01Z
659616507,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:01Z
659616508,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:01Z
659616509,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:02Z
659616511,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:02Z
659616512,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:02Z
659616513,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:02Z
659616517,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:03Z
659616518,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:03Z
659616519,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:03Z
659616520,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:16Z
659616521,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:03Z
659616522,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:03Z
659616523,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:04Z
659616524,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:04Z
659616525,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:04Z
659616526,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:04Z
659616528,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:04Z
659616529,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:04Z
659616532,UtahBuildingsImport,7426959,2,65942821,2019-01-01T21:07:16Z
659616533,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:05Z
659616534,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:05Z
659616535,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:05Z
659616536,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:05Z
659616539,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:06Z
659616540,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:06Z
659616541,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:06Z
659616544,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:06Z
659616545,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:06Z
659616546,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:06Z
659616547,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:07Z
659616549,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:07Z
659616550,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:07Z
659616551,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:07Z
659616552,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:07Z
659616553,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:07Z
659616554,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:07Z
659616555,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:07Z
659616556,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:08Z
659616559,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:08Z
659616560,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:08Z
659616564,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:09Z
659616565,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:09Z
659616566,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:09Z
659616567,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:09Z
659616568,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:09Z
659616569,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:09Z
659616570,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:09Z
659616571,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:10Z
659616573,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:10Z
659616575,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:10Z
659616576,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:10Z
659616577,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:10Z
659616579,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:11Z
659616580,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:11Z
659616581,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:11Z
659616583,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:11Z
659616584,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:11Z
659616585,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:11Z
659616586,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:12Z
659616587,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:12Z
659616590,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:12Z
659616591,UtahBuildingsImport,7426959,1,65924472,2019-01-01T01:05:12Z
